"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.unityverseacademy.com/uploads/p/p/s/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili_1.jpg?v=1759585838","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","131725","131725","131725","19,522","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,529","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/s/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-staj-garantili_1.jpg?v=1759585838","2026-07-27 17:45:34"
"https://www.unityverseacademy.com/urun/dijital-oyun-muzigi-teknikleri-canli-online-egitimi-650/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Dijital Oyun Müziği Teknikleri Canlı (Online) Eğitimi","53","450","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Dijital Oyun Müziği Teknikleri Canlı (Online) Eğitimi","53","","0","Eğitimimizden kareler:","22","IMG_50372.jpg","13","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","151745","53937","53937","7,993","","373","110","3,391","55,967","Fairly Hard","2,270","1","2","","16","7","0","3,110","70","44","0","10","10","0","","","","","fb86c4635d30fbe4a151efafa2dc19d5","0,145","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/dijital-oyun-muzigi-teknikleri-canli-online-egitimi-650/","2026-07-27 17:45:34"
"https://www.unityverseacademy.com/uploads/p/cd/z6dJwPINVK1U.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3402","3402","3402","0,504","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,273","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/cd/z6dJwPINVK1U.png","2026-07-27 17:45:34"
"https://www.unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ses Tasarımı Yüz Yüze Kursları","30","278","Ses Tasarım Eğitimleri","22","136","","0","Ses Tasarım Eğitimleri","22","","0","","0","","0","","","","https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","","","","","","134242","28618","28618","4,241","","548","186","2,946","63,359","Normal","3,431","1","2","","467","210","0","93,330","103","49","0","7","7","0","","","","","efc59a6505483fd721285c6742c8da3a","0,751","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","2026-07-27 17:45:34"
"https://www.unityverseacademy.com/uploads/p/cd/Vqa2u5oRBlv1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3117","3117","3117","0,462","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,116","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/cd/Vqa2u5oRBlv1.png","2026-07-27 17:45:34"
"https://www.unityverseacademy.com/uploads/p/cd/ZCaVcYBFG9jR.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1541","1541","1541","0,228","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","1,202","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/cd/ZCaVcYBFG9jR.png","2026-07-27 17:45:33"
"https://www.unityverseacademy.com/kategori/ozel-dersler-256/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Özel Dersler","12","109","Özel Dersler","12","73","","0","Özel Dersler","12","","0","","0","","0","","","","https://unityverseacademy.com/kategori/ozel-dersler-256/","","","","","","158550","29896","29896","4,431","","750","253","2,964","59,781","Fairly Hard","3,758","1","2","","474","210","0","93,330","136","60","0","7","7","0","","","","","eb3954c5870acdff9826b06105a58dfa","0,179","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/kategori/ozel-dersler-256/","2026-07-27 17:45:34"
"https://www.unityverseacademy.com/public/tema10/css/jquery-ui.min.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,388","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/css/jquery-ui.min.css?v=5.4.94","2026-07-27 17:45:34"
"https://www.unityverseacademy.com/kategori/mimarlik-egitimleri-259/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Mimarlık Eğitimleri","19","168","Mimarlık Eğitimleri","19","113","","0","Mimarlık Eğitimleri","19","","0","","0","","0","","","","https://unityverseacademy.com/kategori/mimarlik-egitimleri-259/","","","","","","173307","30425","30425","4,509","","859","273","3,147","60,245","Normal","3,842","1","2","","468","210","0","93,330","154","66","0","7","7","0","","","","","c2fecbcf67fab87053554c7d18ddbe2c","0,251","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/kategori/mimarlik-egitimleri-259/","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/uploads/p/cd/wtZkNKoFClWI.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3030","3030","3030","0,449","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,530","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/cd/wtZkNKoFClWI.png","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/public/tema10/js/unveil/jquery.unveil.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,160","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/unveil/jquery.unveil.js?v=5.4.94","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/uploads/p/cd/cMZ1zkyvfF2P.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2004","2004","2004","0,297","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,532","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/cd/cMZ1zkyvfF2P.png","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/sayfa/iletisim-5/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","İLETİŞİM BİLGİLERİ","18","169","İLETİŞİM BİLGİLERİ","18","123","İLETİŞİM BİLGİLERİ","18","İLETİŞİM BİLGİLERİ","18","","0","","0","","0","","","","https://unityverseacademy.com/sayfa/iletisim-bilgileri-5/","","","","","","94360","23243","23243","3,445","","327","114","2,868","56,973","Fairly Hard","3,351","1","2","","212","210","0","93,330","64","40","0","7","7","0","","","","","ec1ea336d52ed77bfa316d25dfd46987","0,703","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/sayfa/iletisim-5/","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/public/tema10/js/themejs/homepage.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,381","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/themejs/homepage.js?v=5.4.94","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/public/tema10/js/cookieconsent.umd.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,362","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/cookieconsent.umd.js?v=5.4.94","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/blog-detay/basari-hikâyesi-melike-cetinin-lc-waikikideki-doku-kaplama-ve-desen-tasarimi-yolculugu-105/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Başarı Hikâyesi: Melike Çetin'in LC Waikiki'deki Doku Kaplama ve Desen Tasarımı Yolculuğu","89","812","Başarı Hikâyesi: Melike Çetin","29","175","unreal engine,","14","Başarı Hikâyesi: Melike Çetin'in LC Waikiki'deki Doku Kaplama ve Desen Tasarımı Yolculuğu","89","","0","","0","","0","","","","https://unityverseacademy.com/blog-detay/basari-hikâyesi-melike-cetinin-lc-waikikideki-doku-kaplama-ve-desen-tasarimi-yolculugu-105/","","","","","","97738","24814","24814","3,677","","570","137","4,161","34,006","Hard","5,133","1","2","","17","4","0","1,780","77","53","0","8","8","0","","","","","d27f90e1c4c74a2de6b30c750eb2205f","0,121","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/blog-detay/basari-hik%C3%A2yesi-melike-cetinin-lc-waikikideki-doku-kaplama-ve-desen-tasarimi-yolculugu-105/","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/public/tema10/js/modernizr/modernizr-2.6.2.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,338","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/modernizr/modernizr-2.6.2.min.js?v=5.4.94","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/kategori/grafik-tasarim-ozel-ders-269/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Grafik Tasarım Özel Ders","24","224","Grafik Tasarım Özel Ders, Özel Dersler","38","232","","0","Grafik Tasarım Özel Ders","24","","0","","0","","0","","","","https://unityverseacademy.com/kategori/grafik-tasarim-ozel-ders-269/","","","","","","123327","28097","28097","4,164","","497","164","3,030","74,902","Fairly Easy","3,380","1","2","","218","210","0","93,330","91","44","0","7","7","0","","","","","42288e19269c30923f4aec693581934","0,116","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/kategori/grafik-tasarim-ozel-ders-269/","2026-07-27 17:45:36"
"https://www.unityverseacademy.com/public/tema10/css/responsive.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,337","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/css/responsive.css?v=5.4.94","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/public/tema10/js/member-header.js?v=1","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,269","Mon, 13 Jul 2026 13:01:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/member-header.js?v=1","2026-07-27 17:45:35"
"https://www.unityverseacademy.com/public/tema10/js/themejs/libs.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,083","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/themejs/libs.js?v=5.4.94","2026-07-27 17:45:36"
"https://www.unityverseacademy.com/uploads/p/p/s/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","48705","48705","48705","7,218","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,507","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/s/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086","2026-07-27 17:45:36"
"https://www.unityverseacademy.com/uploads/p/cd/xL8INMf1WJvz.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","35706","35706","35706","5,292","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,516","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/cd/xL8INMf1WJvz.webp","2026-07-27 17:45:36"
"https://www.unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Osman Derebaşı'nın Grafik Tasarım ve Video Kurgu Alanındaki Yolculuğu","69","646","Osman Derebaşı","14","102","unreal engine,","14","Osman Derebaşı'nın Grafik Tasarım ve Video Kurgu Alanındaki Yolculuğu","69","","0","","0","","0","","","","https://unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","","","","","","98361","25074","25074","3,716","","684","149","4,591","34,212","Hard","5,990","1","2","","17","4","0","1,780","76","52","0","7","7","0","","","","","ab11e080317d8881c42ff5c63abf4489","0,714","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","2026-07-27 17:45:36"
"https://www.unityverseacademy.com/uploads/p/cd/lE0itIZcqLCW.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","49030","49030","49030","7,266","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,630","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/cd/lE0itIZcqLCW.webp","2026-07-27 17:45:36"
"https://www.unityverseacademy.com/public/tema10/js/jquery.lazy.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,121","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/jquery.lazy.min.js?v=5.4.94","2026-07-27 17:45:36"
"https://www.unityverseacademy.com/blog-detay/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi-91/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Fatih Yılmaz’ın Yazılım Yolculuğu ve Lufthansa’daki Başarısı","60","532","Fatih Yılmaz’ın Yazılım Yolculuğu ve Lufthansa’daki Başarısı","60","368","unreal engine,","14","Fatih Yılmaz’ın Yazılım Yolculuğu ve Lufthansa’daki Başarısı","60","","0","","0","","0","","","","https://unityverseacademy.com/blog-detay/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi-91/","","","","","","100108","25572","25572","3,790","","832","173","4,809","33,364","Hard","7,018","1","2","","14","3","0","1,330","76","52","0","7","7","0","","","","","e90e63630cf252e4d386398ebb5ceea","0,505","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/blog-detay/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi-91/","2026-07-27 17:45:36"
