"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://unityverseacademy.com/public/tema10/js/swiper-bundle.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/uploads/p/cd/z6dJwPINVK1U.png","image/png","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/public/tema10/css/mfb.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/uploads/p/p/s/desinatorluk-canli-online-egitimi_2.jpg?v=1699876654","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/kategori/senaryo-sinema-ve-yonetmenlik-egitimleri-252/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/kategori/yazilim-egitimleri-245/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/uploads/p/cd/Zb0gaClUFmEk.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/cd/xL8INMf1WJvz.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/kategori/3d-modelleme-egitimleri-247/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/cd/w2oWBxc7O6gy.png","image/png","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/kategori/staj-garantili-egitimler-266/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/sayfa/egitmenler-10/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2026-07-30 13:41:07"
"https://unityverseacademy.com/public/tema10/js/notify.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/public/tema10/js/datetimepicker/locale-tr.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/cd/BQMaSWDnF9Xq.png","image/png","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-canli-online-egitimi-staj-garantili_1.jpeg?v=1781632188","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/blog-detay/emre-gungorun-sps-senurdaki-robotic-system-developer-yolculugu-95/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/blog-detay/can-kalyoncuoglu-hayallerden-gerceklere-128/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2025-02-20_at_16_28_2714.jpg","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/urun/rhino-egitimi-24-saat-online-ozel-ders-1131/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1045/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/urun/revit-egitimi-yuz-yuze-1581/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-5-ile-kodsuz-oyun-gelistirme-online-canli-egitim_1.jpg?v=1687689899","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/p/revit-egitimi-yuz-yuze_1.jpg?v=1763107881","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-ozel-ders-online-canli-egitim_1.jpg?v=1696602726","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/blog/10/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/p/lineer-cebir-linear-algebra-egitimi-ozel-ders_1.jpg?v=1759324818","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/p/p/veri-yapilari-egitimi-ozel-ders_1.jpg?v=1759324987","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/fm/IMG_503723.jpg","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat-1591/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/fm/IMG_511523.jpg","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:08"
"https://unityverseacademy.com/urun/adobe-photoshop-onlinecanli-egitim-779/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:07"
"https://unityverseacademy.com/uploads/fm/image81.png","image/png","200","OK","Indexable","","2026-07-30 13:41:08"
